Principale1;Principale2;Principale3;Principale4;Principale5;Principale6;Principale7
-1,37474858;-1,347614159;0,510818511;-0,054412747;0,590105201;0,152938109;0,109095541
-1,310248264;-1,324128172;0,50666481;-0,053357604;0,601495805;0,160244849;0,107898776
-1,047853161;-1,146257111;0,298492281;-0,107082184;-0,558832747;-0,268561861;-0,51887965
-1,05294127;-1,149024465;0,404928167;-0,021303583;0,249677912;0,019982705;1,046667528
-1,031012759;-1,157096615;0,396910372;-0,024264958;0,292060336;0,06298923;0,942149083
-1,169425958;-1,220855579;0,446987811;-0,034193362;0,384744995;0,072771048;0,679474925
-1,194723613;-1,271649531;0,462902492;-0,043387966;0,49557182;0,141475577;0,390399322
-1,476591403;-1,466123843;0,707766091;0,001793173;1,770543779;0,614512668;0,738894612
-1,276152457;-1,305525116;0,50413426;-0,052950888;0,607367659;0,164376998;0,108995889
-0,803102207;-0,975143188;0,182774349;-0,073152718;-0,945240627;-0,420872113;0,496695275
-0,924310365;-1,034455876;0,20059519;-0,080640551;-0,889130388;-0,398944761;0,315786422
-0,90945597;-1,041220478;0,224469989;-0,085887186;-0,808252151;-0,366964288;0,129409753
-0,918290184;-1,065118181;0,253764258;-0,093710114;-0,700680814;-0,323412977;-0,130021699
-0,983262928;-1,120635343;0,259860495;-0,100830561;-0,635772444;-0,274259728;-0,324988907
-1,169716576;-1,195367589;0,296559931;-0,109395401;-0,582895488;-0,279411255;-0,5109392
-0,908446543;-1,028964412;0,154432411;-0,07511143;-0,974235634;-0,405861952;0,510907882
-0,87778921;-1,018364297;0,200430637;-0,079477061;-0,889919065;-0,399181861;0,334723304
-0,903625765;-1,063409161;0,217277725;-0,088696863;-0,778518891;-0,330527569;0,045487658
-1,142082848;-1,238178418;0,446970014;-0,038987191;0,44884583;0,124092805;0,522815228
-1,294436099;-1,312084911;0,501006939;-0,050212785;0,554422488;0,13887217;0,223430171
-1,269743377;-1,321721646;0,493586809;-0,053148332;0,596966547;0,181779175;0,118895496
-1,076453266;-1,169959798;0,380134619;-0,021046251;0,217999149;0,032340323;1,097648839
-0,973569441;-1,141670557;0,388455179;-0,022676228;0,283102428;0,06224785;0,983842633
-1,203171817;-1,241082045;0,450722296;-0,036264396;0,390929669;0,075047144;0,649371684
-1,187329267;-1,255859261;0,447242452;-0,040450758;0,447562459;0,123638901;0,508130181
-1,257980121;-1,301745368;0,474059296;-0,048187532;0,528205895;0,154497696;0,28755841
-1,101471173;-1,191758536;0,280452761;-0,108549694;-0,58245565;-0,254505113;-0,502298717
-1,161477012;-1,268499862;0,516629557;-0,051484675;0,62426495;0,168405201;0,109729953
-0,987096068;-1,141815427;0,387955481;-0,021374998;0,256259464;0,048843996;1,041152586
-1,054731175;-1,183542487;0,408737459;-0,029648955;0,345771025;0,086664492;0,803156794
-1,433330084;-1,413246677;0,692803312;0,009608916;1,67457457;0,553742623;0,998545177
-0,651385385;-1,032986871;0,38143134;-0,014111262;0,310277332;0,043403168;1,076273383
-0,496786722;-0,982310015;0,359378871;-0,016941032;0,424441664;0,110420507;0,892189793
-0,406542065;-0,909976003;0,323694237;1,160763995;0,283211212;0,055799687;1,150439158
-0,515905064;-1,001320201;0,355642476;-0,016303139;0,405298838;0,10225107;0,927253208
-0,43727964;-0,869223896;0,148495322;-0,075040025;-0,763805034;-0,330707223;0,24750424
-0,346676532;-0,927930817;0,357973732;-0,02868729;0,661950865;0,233178243;0,417149338
0,261216393;-0,503294848;0,031010123;-0,038850605;-0,959893699;-0,422074308;1,053092841
0,072110773;-0,735215437;0,225006446;0,019591733;0,142184133;0,017822696;1,804770349
-0,157379976;-0,720078591;0,08969867;-0,054802854;-0,943002324;-0,415619267;0,773547092
-0,306786107;-0,814977951;0,127793449;-0,068561682;-0,815690028;-0,364124474;0,398249267
-0,231278164;-0,821980115;0,291644375;-0,008566876;0,419569684;0,134856705;1,044314666
-0,289665353;-0,846375689;0,320271531;-0,012051601;0,459779326;0,125079416;0,951474912
0,074406963;-0,621025359;0,091357853;-0,060429954;-0,741863366;-0,315937146;0,44888693
0,16954524;-0,572319762;0,083857717;-0,062263369;-0,668276265;-0,292658041;0,332616511
0,201530431;-0,642108789;0,098318114;-0,062198402;-0,663547909;-0,295391278;0,307623615
0,193605826;-0,53716569;0,023794759;-0,047035533;-0,883972149;-0,378452645;0,842481424
0,105426686;-0,58011984;0,056193778;-0,057606219;-0,772990332;-0,333516948;0,537891217
0,29927449;-0,463700573;-0,189017059;-0,109679334;-2,000202736;-0,746651683;0,02115213
0,127956972;-0,679062205;0,005413282;-0,036272191;-1,119113756;-0,452976517;1,258309118
0,189925109;-0,565854521;0,046843762;-0,05657005;-0,753310728;-0,303628414;0,532109181
0,368608484;-0,458881345;-0,148832704;-0,112762715;-1,916798682;-0,738689686;-0,131651853
-0,12257182;-0,751358802;0,092014787;-0,070229605;-0,72321416;-0,285066032;0,26639078
0,142406867;-0,661283017;0,104319713;-0,067433346;-0,61936325;-0,258202803;0,187086416
0,041780427;-0,705965245;0,113997771;-0,073002032;-0,582872625;-0,242915085;0,061611611
0,022191089;-0,701212354;0,135730104;-0,081130949;-0,47222532;-0,194741296;-0,198783162
0,236455578;-0,543010258;0,010753893;-0,051419499;-0,816809338;-0,303828793;0,696416708
0,367035216;-0,520481777;-0,029318576;-0,036674656;-0,976763786;-0,370446056;1,115361005
0,164388702;-0,581596121;0,064969763;-0,060366355;-0,707036502;-0,287870399;0,426693182
0,320125389;-0,498740794;0,050886932;-0,060064475;-0,619132614;-0,256768207;0,337011943
0,278666182;-0,499272587;-0,140765248;-0,117270763;-1,912306521;-0,737421895;-0,210523632
0,222656047;-0,564362539;0,053900679;-0,063850274;-0,639665531;-0,247566977;0,28481652
0,101814612;-0,600239556;-0,112574314;-0,128172729;-1,838604504;-0,709287837;-0,472051226
-0,105166324;-0,757971067;0,132840721;-0,081308075;-0,554127765;-0,232098166;-0,110796572
0,177062443;-0,558738858;-0,12481291;-0,126074449;-1,834702234;-0,70294904;-0,441420218
0,304981276;-0,455773361;-0,177208893;-0,109980261;-2,008200408;-0,771594356;0,031926416
0,2977117;-0,454277311;-0,193380501;-0,105293574;-2,076650077;-0,800582709;0,194369721
0,336359516;-0,455298142;-0,196157109;-0,114689119;-1,916093842;-0,700788701;-0,141166964
0,253495657;-0,56991067;0,047926143;-0,065427898;-0,621054587;-0,216955864;0,229101421
0,173616637;-0,576770642;-0,141461343;-0,124763721;-1,87646953;-0,698011667;-0,379124818
-0,057529509;-0,720622324;0,095589726;-0,071712457;-0,681219769;-0,281460019;0,198139952
0,003022764;-0,777358648;0,261430321;-0,00890319;0,501172634;0,19001683;0,942769466
-0,082685719;-0,782615089;0,13413701;-0,085557805;-0,473862838;-0,192743002;-0,262865154
0,490576729;-0,432320598;-0,029181155;-0,045484853;-0,788444224;-0,291187239;0,763845381
0,077125704;-0,634080125;0,043207921;-0,056907404;-0,832007626;-0,338976882;0,625941785
0,298033538;-0,530566508;0,024077408;-0,052969896;-0,774994121;-0,304644274;0,625749668
0,25172622;-0,540428281;0,03355312;-0,058389759;-0,712302938;-0,276584088;0,47210252
0,159085355;-0,542796081;-0,166398115;-0,116966231;-1,981887945;-0,744304773;-0,098755623
0,076266895;-0,657408583;0,055919414;-0,063235489;-0,742402899;-0,281704923;0,420670922
-0,339087113;-0,86649742;0,116138957;-0,078639853;-0,728821619;-0,294091539;0,150034569
-0,051126193;-0,707148802;0,029308231;-0,050345578;-1,015081083;-0,406908062;0,940597627
0,071127709;-0,615238807;-0,164596466;-0,109778199;-2,15117248;-0,829185466;0,201120493
-0,167630267;-0,754263421;0,053575042;-0,060032366;-0,925183557;-0,370102264;0,685729801
0,000187186;-0,678926797;0,044826223;-0,060715584;-0,816218568;-0,314199177;0,558784776
0,319073187;-0,465798953;-0,178888535;-0,113366756;-1,961364269;-0,746097794;-0,068789527
0,101928931;-0,614154595;0,042948004;-0,059980059;-0,776079559;-0,310308682;0,520288052
0,276643342;-0,494184202;-0,2030268;-0,11539243;-1,949592135;-0,697103811;-0,09822266
0,228691721;-0,592815023;0,014290647;-0,050962163;-0,847207847;-0,320162204;0,753310471
-0,015854735;-0,797748446;0,277924201;-0,010136236;0,505507447;0,185196149;0,930226866
0,19317666;-0,662426839;0,058153522;-0,068017129;-0,627613874;-0,206738134;0,202806597
0,061061855;-0,76453204;0,313043046;-0,024976702;0,779779059;0,292011169;0,37593659
0,416147303;-0,477495972;-0,006405826;-0,058342856;-0,638908859;-0,206910275;0,400907493
0,174621199;-0,604267951;0,013986185;-0,065957042;-0,655346997;-0,203988278;0,296671663
0,264442542;-0,567208549;0,017751465;-0,056584278;-0,748739221;-0,271151881;0,551242844
0,379124098;-0,505386924;0,011743335;-0,064130146;-0,568672604;-0,178592461;0,227583287
0,547721838;-0,415823238;-0,017749249;-0,053357611;-0,648714641;-0,208757208;0,493069731
0,082397955;-0,659535369;0,045628198;-0,067106081;-0,679401892;-0,245736551;0,305948437
0,153368379;-0,685594894;0,287059029;-0,019641033;0,746035445;0,284560156;0,512155608
0,592698846;-0,344908597;-0,168843187;-0,121304181;-1,693972003;-0,61844661;-0,491452927
0,638024213;-0,351296181;-0,187463891;-0,113093983;-1,800945738;-0,665651408;-0,239839274
0,637669703;-0,335413222;-0,242433443;-0,102066994;-1,980816346;-0,715908833;0,145680731
1,532172426;0,09842902;-0,355749685;-0,077960986;-1,892871273;-0,681784466;0,435171915
1,29593569;-0,02111321;-0,3652857;-0,085097158;-1,941053755;-0,678574829;0,356445412
1,696152821;0,148982976;-0,399979074;-0,062962947;-2,067670962;-0,766997036;0,849514236
1,550440713;0,050338503;-0,300225668;-0,090561213;-1,72960119;-0,666279418;-0,011618971
1,494106191;0,119259211;-0,329400081;-0,093233216;-1,70460093;-0,625381803;-0,051110906
1,381647084;-0,011790681;-0,134250006;-0,032172451;-0,587459101;-0,214046007;0,733829975
1,418650909;-0,030093444;-0,153553753;-0,027140852;-0,656049365;-0,223408064;0,886906625
1,057877376;-0,157380384;-0,142765925;-0,023281251;-0,910290439;-0,352518903;1,243886172
1,273272201;-0,070316442;-0,105740454;-0,042404793;-0,486988776;-0,173006391;0,453335704
1,156318705;-0,13860117;-0,105407867;-0,037882458;-0,627251466;-0,225995776;0,68344772
1,05542407;-0,17696527;-0,146100261;-0,032196003;-0,776381942;-0,249777088;0,956120773
1,426758404;-0,017510844;-0,068523595;-0,04863758;-0,321351833;-0,105372873;0,149317114
1,416004906;-0,015550529;-0,100274292;-0,050968156;-0,28848817;-0,075139437;0,081437854
1,290917052;-0,116487456;0,109316871;0,013433784;0,770570541;0,300689336;0,990485226
0,804319602;-0,392393533;0,149345787;0,012482891;0,515969013;0,177952394;1,256939834
0,582793731;-0,427167065;-0,043380815;-0,057953796;-0,635400773;-0,231270973;0,367272468
0,769459134;-0,384258072;0,138255661;0,004821841;0,620313228;0,252102735;1,029860979
0,677762144;-0,460357049;0,20437589;-0,016367023;0,893514303;0,348965005;0,359005858
1,092590179;-0,194545692;0,015542584;0,033733249;0,338604331;0,157140849;1,827038448
0,974427951;-0,27882264;0,110776839;0,014094013;0,584317948;0,22650406;1,21786093
1,217202659;-0,114785089;-0,157020864;0,551889273;-0,728626681;-0,235673529;0,859537693
1,089613557;-0,208037096;-0,068014697;-0,04943705;-0,505156108;-0,176698427;0,346257299
1,109265535;-0,168560066;-0,085374237;-0,051333237;-0,465609582;-0,149399031;0,276945377
1,450196871;0,048227079;-0,29069256;-0,099624266;-1,656169935;-0,614251811;-0,222899843
1,546078145;-0,041030717;-0,227881808;5,827988226;-1,040162726;-0,354649153;1,242328284
1,310065594;-0,068104502;0,016197545;0,039916264;0,370423905;0,135555921;1,896839074
1,677180933;0,118524567;-0,141060977;-0,021259435;-0,603653878;-0,256137944;0,930360139
1,345456495;-0,084349973;0,065648143;0,017719134;0,71783701;0,292562101;1,129219337
1,43583322;-0,012933384;-0,133676422;-0,051677827;-0,299633435;-0,047187081;0,082928296
1,946798474;0,354140316;-0,442550919;-0,068207211;-1,880653044;-0,671021144;0,566466426
1,618136754;0,090114453;-0,157862745;-0,038833024;-0,404206442;-0,108800984;0,405361169
1,14312515;-0,152415425;-0,131051792;-0,040501581;-0,627072487;-0,212064501;0,642584177
1,584202233;0,155237851;-0,43997211;-0,073267468;-2,01063109;-0,698815365;0,631615501
1,646251179;0,198434505;-0,434363828;-0,070505336;-2,008708476;-0,719086343;0,681534122
1,39409473;0,016494729;-0,226098482;-0,019404499;-0,824863539;-0,274839633;1,218006393
1,420561696;0,003635874;-0,155877449;-0,032053329;-0,613563286;-0,198075534;0,76654523
1,36742703;-0,080223948;0,050070917;0,019197807;0,702629842;0,291600326;1,175598908
1,714122937;0,055400378;0,005765702;0,022059368;0,819741066;0,368830084;1,06875491
1,358455508;-0,07086793;0,05466236;0,015876543;0,738083416;0,309541459;1,076218713
1,282147324;-0,131297906;0,058006772;0,014221825;0,714457256;0,314001014;1,074289646
1,769973896;0,085630974;-0,003214916;0,031668668;0,697083936;0,3095247;1,364842559
1,528615321;-0,030598567;0,062823994;0,007733928;0,943041913;0,409543847;0,699164422
1,642136824;0,073547018;-0,12256831;-0,048182195;-0,24355976;-0,059471774;0,076356317
1,848814878;0,163010982;0,012199503;0,025146257;0,849999722;0,34569498;1,09144033
1,98313101;0,270912993;-0,048783656;0,0450191;0,618540262;0,235415829;1,683988037
1,710652241;0,123061752;-0,149413495;-0,039062378;-0,367337683;-0,125909888;0,352357995
1,854150913;0,226877252;-0,246249088;-0,018210122;-0,614140112;-0,196178975;0,987965352
1,377905468;-0,01893107;-0,117782226;-0,049775703;-0,377972923;-0,124165325;0,20050799
1,455525071;-0,024357033;-0,175966828;-0,026961299;-0,702563568;-0,248154702;0,934622037
1,421532105;-0,024700696;-0,153984861;-0,037910783;-0,550462779;-0,195715655;0,580986841
1,70795829;0,142520017;-0,204377453;-0,028494016;-0,549260938;-0,176459995;0,733270967
1,558819952;-0,0244288;0,035598763;0,017648227;0,786219903;0,326722536;1,030073501
2,085531581;0,276421504;0,009901284;0,022918897;0,996984734;0,403862296;0,880028271
2,219143693;0,399197921;-0,188743674;-0,032478497;-0,19519049;-0,045140312;0,272913347
1,819954404;0,08072477;0,073671112;0,587269787;1,129652858;0,467285769;0,365142031
2,105555378;0,345024457;-0,032479632;0,041303305;0,742887811;0,273208004;1,491535556
1,938738227;0,213200278;-0,004118268;0,027515423;0,851899476;0,337240204;1,129369018
2,162130899;0,389955596;-0,242807568;-0,022826216;-0,383350076;-0,099716656;0,650625905
1,859228517;0,181943419;-0,154460174;-0,039732273;-0,296142901;-0,087290977;0,256918767
1,479632788;-0,013418066;0,02946172;0,022186674;0,684716586;0,260197092;1,23926578
1,267470949;-0,158136061;0,090555001;0,009639502;0,751007589;0,289330717;0,943257294
1,373473497;-0,078603725;-0,114625775;-0,046960427;-0,45084687;-0,159658692;0,313909385
1,110133737;-0,186630078;-0,12604968;-0,047177663;-0,585984071;-0,204129148;0,477564451
1,041361935;-0,257076814;-0,074273759;-0,059240818;-0,443318732;-0,151516905;0,106525396
1,136294787;-0,212487526;0,021197124;0,024850833;0,423970528;0,189474991;1,565838529
1,809614909;0,140692132;-0,207518339;-0,020960573;-0,612472407;-0,209775758;0,936352529
1,9133088;0,29753426;-0,388183159;-0,091133329;-1,587877191;-0,571907901;-0,15415302
1,64735777;0,057086856;-0,037048681;0,033562306;0,583681825;0,252898554;1,542002235
1,321924336;-0,169755908;0,265802712;0,070455398;1,966248822;0,740248526;1,625363064
1,599587034;-0,008410475;0,248928809;0,071088;2,115247048;0,801822876;1,474557832
1,979925981;0,313046576;-0,251418668;-0,012133163;-0,648642368;-0,245514165;1,13701764
1,26409945;-0,159876511;0,047034329;0,014765095;0,65999604;0,278696337;1,14211912
1,658510791;0,061457883;0,008330183;0,025752145;0,706707298;0,296428917;1,272696877
1,094245644;-0,262145664;0,203195359;3,010259524;1,443762731;0,543284326;2,402836615
1,069532406;-0,253366107;0,089869516;0,007650644;0,668799816;0,266728753;1,020818793
1,241491823;-0,171998556;0,112461376;0,002832494;0,83081672;0,321827762;0,74659603
1,572354424;-0,015517735;0,048451995;0,012230253;0,857958111;0,35932142;0,869002465
1,221836833;-0,182828084;0,058848301;0,009892974;0,711356575;0,300338038;1,010045988
1,607844301;0,060081977;-0,124981929;-0,047057914;-0,324627849;-0,110940037;0,183716637
1,538960697;-0,093953172;0,015549813;0,037825113;0,45394486;0,165429078;1,750512743
1,281137805;-0,075518192;-0,117029492;-0,048466159;-0,472309926;-0,169852292;0,343946184
1,519682674;-0,01895788;-0,191437766;-0,03091836;-0,62830253;-0,203380685;0,800205444
2,080969732;0,328545175;-0,177848238;-0,041449385;-0,133196276;-0,016822312;0,082979903
2,057599033;0,20731842;-0,1851487;-0,032006506;-0,318960594;-0,072836406;0,424778142
1,573094307;0,048711328;-0,123581401;-0,049825409;-0,30496549;-0,100897819;0,120425481
1,410474194;-0,048664416;-0,090160032;-0,060114597;-0,241402539;-0,063078144;-0,125357824
1,546082831;0,012280301;-0,127971958;-0,051260804;-0,308241183;-0,082363341;0,094998747
2,01721093;0,075373654;-0,241776434;0,004301472;-0,915499282;-0,351447647;1,677670481
1,633404129;0,121098363;-0,153321558;-0,032311703;-0,534724667;-0,207620596;0,682664568
1,182091829;-0,160887568;-0,111830366;-0,052993881;-0,484826483;-0,157084786;0,269567755
1,668594656;0,14067447;-0,195496403;-0,027191743;-0,598619535;-0,221961901;0,840223917
1,690082214;0,147901453;-0,222129508;-0,021430562;-0,675354692;-0,233932046;1,029984799
1,587283742;0,039382415;0,029179633;0,020917574;0,740441998;0,28923911;1,167946912
1,642033859;-0,023844246;-0,17422211;-0,025493741;-0,655392779;-0,241863605;0,908852755
1,482893756;0,015592711;-0,164892954;-0,045047477;-0,436523994;-0,115248052;0,363352461
1,628723882;0,070109469;-0,11585636;-0,051399569;-0,243128112;-0,07506707;0,040495925
1,219394325;-0,200824904;0,089396414;0,007751835;0,728843233;0,297330954;0,95702903
1,23247067;-0,17986976;0,09104218;0,005674445;0,776553568;0,303389675;0,873432418
2,131880147;0,192918586;-0,226093335;0,569564153;-0,598240327;-0,177868549;0,987408369
2,287577656;0,434500321;-0,274214396;-0,014153757;-0,471175391;-0,148468704;0,914352812
1,741016104;0,127244437;-0,158005018;-0,047677942;-0,263106314;-0,065352115;0,113081208
1,482133085;-0,007144183;-0,144950597;-0,047744697;-0,406936129;-0,123947546;0,276407632
1,596936881;-0,010635425;-0,321122777;-0,097338915;-1,724116757;-0,643424523;-0,129801174
1,206450587;-0,17486281;-0,063482681;-0,067637261;-0,242346322;-0,071514585;-0,237294851
2,483893111;0,507050437;-0,47287799;-0,061857222;-1,755872289;-0,645027629;0,525258632
2,357533111;0,278018433;-0,27492228;1,761661883;-0,882838131;-0,352525009;1,63730162
1,773676973;0,181130795;-0,200755584;-0,017908491;-0,707486781;-0,274647497;1,113305643
1,738213954;0,100578893;-0,199509654;-0,034130519;-0,486992999;-0,144675309;0,591047332
1,963178248;0,246308499;-0,171460732;-0,037279375;-0,301080283;-0,099600722;0,333721149
1,803420684;0,111596016;0,021585054;0,014346283;0,939752452;0,392824934;0,835249221
1,999271598;0,241669361;-0,147843771;-0,049131402;-0,10730354;-0,010116578;-0,089620916
1,859092524;0,249604752;-0,275129597;-0,016773962;-0,66668578;-0,225491073;1,113531288
1,685280208;0,11786825;-0,230590512;-0,022556827;-0,68424184;-0,232768429;1,024227914
1,673395728;0,067385286;-0,178595034;-0,045075522;-0,360014753;-0,086935705;0,268313672
1,816738154;0,179866547;-0,240037795;-0,023299926;-0,609951543;-0,191700252;0,923954611
1,600095027;0,015584128;-0,140370138;-0,02610818;-0,691623761;-0,288431941;0,942411584
2,023781022;0,2521316;-0,129181007;-0,049761638;-0,086747777;-0,024548346;-0,124303204
1,70575672;0,135526536;-0,129107843;-0,050544993;-0,228382564;-0,078633311;0,051548097
1,675177872;0,12460705;-0,217095455;1,732088263;-0,793789111;-0,305203553;1,090912174
2,009431347;0,24445105;-0,190757732;-0,027526676;-0,43754012;-0,160935582;0,648813061
2,18855267;0,363982296;-0,197521236;-0,027252779;-0,346237328;-0,130010758;0,547891532
2,156942796;0,355720627;-0,392135643;-0,095105661;-1,449431618;-0,515004336;-0,373825813
1,798026607;0,163279669;-0,354914764;-0,101684231;-1,543961107;-0,557135537;-0,374599059
2,087728798;0,346884118;-0,372323388;-0,099996525;-1,407140125;-0,50169941;-0,493851265
1,801985903;0,107542028;-0,085971564;-0,06200813;-0,02756786;-0,008478436;-0,397352327
2,077207069;0,335860014;-0,250534038;-0,015561205;-0,586889953;-0,21227571;1,029646208
2,207299496;0,403786569;-0,229075969;-0,019356131;-0,456045757;-0,17331144;0,815323414
1,875680984;0,18941186;-0,189021618;-0,031623895;-0,449238482;-0,165777406;0,604197944
1,998971256;0,268184761;-0,155970399;-0,043473993;-0,192879626;-0,067639038;0,119729342
2,182050264;0,305596156;-0,188755051;-0,034790364;-0,256996493;-0,069158721;0,313187782
2,324940197;0,406641624;-0,176544074;-0,04464429;0,002512964;0,035716318;-0,118204706
2,139191797;0,186999273;-0,165176781;-0,031803549;-0,323757017;-0,113654659;0,428415872
2,104816716;0,350937596;-0,242328098;-0,020435188;-0,495414877;-0,169822826;0,85329438
1,846249607;0,175445665;-0,183472536;-0,041040124;-0,329129229;-0,088690247;0,31728297
1,930119114;0,235655095;-0,174831594;-0,03612147;-0,346630857;-0,137363465;0,420723662
2,084916448;0,309679235;-0,18405345;0,550330865;-0,327345631;-0,122935819;0,400039887
1,842621974;0,152685228;-0,181437558;-0,037619571;-0,396351076;-0,122229646;0,438491071
2,193988521;0,404479382;-0,407903514;-0,087224129;-1,547991013;-0,560406342;-0,108558162
1,911417695;0,207938128;-0,168767808;-0,044853483;-0,242353638;-0,050869717;0,155000546
1,883058269;0,264439682;-0,210295394;-0,016607531;-0,656284694;-0,282155459;1,117808658
1,729482489;0,126614141;-0,231756219;-0,024229578;-0,660820624;-0,21839449;0,977430037
2,049714148;0,367405894;-0,475770561;-0,071819676;-1,877372103;-0,679353699;0,524344148
2,206524985;0,41410972;-0,409612908;-0,084376406;-1,596522409;-0,59923676;-0,01692517
2,486166097;0,460415286;-0,473530462;-0,07134651;-1,675960616;-0,596470141;0,263158829
2,165649338;0,33826759;-0,209260071;-0,038083099;-0,208900953;-0,037027759;0,233773344
1,930803101;0,222047017;-0,193379885;-0,043542712;-0,26441595;-0,08336569;0,192446043
1,857379738;0,166244881;-0,10533808;-0,051842688;-0,167244194;-0,087678518;-0,06186719
1,705804767;0,09429651;-0,1318625;-0,046262774;-0,342430918;-0,146569061;0,232209286
2,237018721;0,414789585;-0,287162326;-0,007858073;-0,641903595;-0,241819241;1,222513806
1,906553042;0,156235469;0,060651243;0,013967938;0,95789786;0,322463521;0,792005161
2,44645595;0,439168962;-0,37787389;-0,083018587;-1,506550513;-0,60124821;-0,127396972
2,188572453;0,298538226;-0,362266358;-0,091828483;-1,520956843;-0,577490193;-0,253692522
1,702981989;0,042774605;0,075118858;0,008305857;0,929165626;0,338084098;0,7378167
2,131066628;0,356715088;-0,197286439;-0,028928131;-0,376632269;-0,158975741;0,566760594
2,699207942;0,655758617;-0,325782945;-0,000308975;-0,515352769;-0,182560838;1,200124913
2,114527235;0,354538411;-0,391400658;-0,087261189;-1,622264336;-0,633125501;-0,045069274
2,167530264;0,373848065;-0,373745635;-0,091443465;-1,528875492;-0,577193163;-0,217160663
1,98344541;0,254862983;-0,218132035;-0,029560703;-0,460575453;-0,172694197;0,649345286
1,802581426;0,06673146;0,044892157;0,013340586;0,902272001;0,319488504;0,848539782
1,996490515;0,2251719;-0,159941642;-0,037634409;-0,341097743;-0,135278793;0,363936786
2,617728492;0,5916555;-0,407866298;-0,086739749;-1,355167737;-0,513479662;-0,339825427
2,590346574;0,467246519;-0,416182391;-0,074942905;-1,566555894;-0,599739779;0,07469607
2,503688691;0,467051731;-0,24132604;-0,038143698;-0,061106323;0,03533526;0,047862745
2,373538692;0,460984852;-0,405318993;-0,098694363;-1,323781437;-0,459422919;-0,572354502
1,896434503;0,139915977;-0,124880602;-0,053257996;-0,172841807;-0,060505058;-0,096848469
2,336121522;0,444942172;-0,309449679;-0,00630361;-0,641683115;-0,230203312;1,242262119
2,049906712;0,265879763;-0,201846326;-0,03189215;-0,410763184;-0,152614814;0,542618803
1,852526541;0,132983346;-0,179012407;-0,02981819;-0,545266143;-0,22912328;0,728958277
1,941210739;0,228159055;-0,177970921;-0,039014792;-0,341483504;-0,144927814;0,36246402
1,908042543;0,118383766;-0,070967187;1,797723981;0,388787506;0,143584046;1,885296202
2,581529369;0,465690157;-0,270825052;-0,010304828;-0,452552991;-0,169767858;0,943814681
1,968456997;0,228202791;-0,174024896;-0,038993389;-0,336340895;-0,143506697;0,351968978
2,494358727;0,438222978;-0,04662024;0,041341242;0,841343996;0,300291174;1,396523962
2,277279742;0,329593813;0,00741396;0,023985798;0,989614739;0,356925687;0,939058294
2,292347572;0,389631672;-0,181766616;-0,040572668;-0,125919332;-0,05533937;0,095258375
2,501530363;0,502195698;-0,21879304;-0,031491663;-0,166864289;-0,061856684;0,282938193
2,225449483;0,207266634;0,016517516;0,035524558;0,773731419;0,244061168;1,354774558
2,380267882;0,463135047;-0,232709154;-0,022560109;-0,360913244;-0,154026648;0,659393292
2,282815075;0,277806338;-0,258246387;-0,008227345;-0,663577174;-0,260262974;1,212956108
3,153600525;0,783830641;-0,531730137;-0,049685876;-1,666953091;-0,642153185;0,617415322
2,788409254;0,644601184;-0,229513024;0,557324994;-0,094433893;-0,057153917;0,255251371
2,553672561;0,440116047;-0,265597587;0,0048029;-0,718624751;-0,322257807;1,486033853
2,367080255;0,472177388;-0,377869071;-0,091791578;-1,430238807;-0,560005814;-0,321352057
1,654956968;0,045949751;-0,170678244;-0,042446718;-0,475794081;-0,176215131;0,457302903
1,989825933;0,151130342;-0,048135773;0,033623501;0,651934298;0,265647191;1,481589294
1,860779853;0,082530073;0,019498311;0,017590403;0,831743692;0,313478487;1,00894364
1,910790127;0,186124107;-0,180183956;-0,04935019;-0,236991152;-0,069287405;0,068689819
2,668273638;0,539896744;-0,296445808;-0,003259016;-0,529742395;-0,214341094;1,155068071
2,464083262;0,466999831;-0,247839585;-0,02768987;-0,266315679;-0,097212693;0,458617293
2,322533322;0,387595987;-0,204289373;-0,029176618;-0,318327099;-0,140522917;0,488102909
2,39280026;0,456145711;-0,460219238;-0,084555863;-1,561861754;-0,555351268;-0,059489548
1,69191405;0,077701164;-0,164647623;-0,036528425;-0,54157769;-0,230223377;0,637763482
2,184377116;0,357384662;-0,411348672;-0,098297662;-1,452619835;-0,519056438;-0,398783855
2,072638684;0,248095872;-0,215218918;-0,040668337;-0,285193622;-0,081463234;0,272394839
3,032706208;0,784456566;-0,346117219;-0,00897066;-0,245886024;-0,053670973;0,761903579
2,36048804;0,387858388;-0,191855749;-0,043742846;-0,076021602;-0,022654703;-0,01950804
2,03066846;0,104758822;0,031871598;0,006090756;1,079032527;0,434079504;0,529185091
2,283730531;0,323937184;-0,009050655;0,017096002;1,074192325;0,408988946;0,742142488
2,545684134;0,510854072;-0,274675233;-0,025069262;-0,272860153;-0,0730091;0,518307816
2,299473726;0,318887037;-0,152015573;-0,05895663;0,103793864;0,08822609;-0,482412962
2,213185863;0,291547808;-0,279213087;-0,021406586;-0,51957311;-0,158737384;0,858122348
2,451463639;0,509807557;-0,415393009;-0,087056203;-1,484666662;-0,570286926;-0,180800477
2,808696681;0,696573773;-0,518393012;-0,067048999;-1,608196765;-0,561159715;0,299847184
3,084795757;0,64959688;-0,538517851;5,780657066;-1,796715698;-0,650392187;0,271774589
